strategy_00,strategy_01,strategy_02,strategy_03,strategy_04,strategy_05,strategy_06,strategy_07,strategy_08,strategy_09,strategy_10,strategy_11,strategy_12,strategy_13,strategy_14,strategy_15,strategy_16,strategy_17,strategy_18,strategy_19,strategy_20,strategy_21,strategy_22,strategy_23,strategy_24,strategy_25,strategy_26,strategy_27,strategy_28,strategy_29,strategy_30,strategy_31,strategy_32,strategy_33,strategy_34,strategy_35,strategy_36,strategy_37,strategy_38,strategy_39,strategy_40,strategy_41,strategy_42,strategy_43,strategy_44,strategy_45,strategy_46,strategy_47,strategy_48,strategy_49
0.018039,0.003388,-0.025359,-0.059566,0.001682,-0.056475,0.057896,0.036284,-0.087099,0.048307,-0.087532,-0.034914,-0.024226,0.020566,0.003370,0.012133,0.040121,-0.002874,0.002127,0.015520,0.060087,0.036356,-0.027275,-0.039652,-0.007119,0.040470,-0.055745,-0.092771,0.037146,-0.002705,-0.009367,-0.050184,-0.037469,-0.075338,0.019628,0.015900,-0.003793,-0.062806,0.036763,0.010805,0.065031,-0.039152,-0.017604,0.043164,-0.025276,-0.119782,0.022078,-0.090206,-0.010365,0.022864
-0.030496,0.018097,0.022719,0.078296,0.043597,0.003163,0.020038,-0.010954,0.023544,0.011629,-0.030915,0.046810,-0.059706,-0.072635,-0.035326,-0.056376,-0.024322,-0.035909,0.029579,-0.024392,-0.014941,0.005386,-0.016764,-0.005652,-0.040952,-0.008681,0.002067,0.035677,-0.008398,0.007122,-0.017479,0.052454,-0.052189,-0.043981,0.101808,0.030963,0.011002,-0.017725,-0.055226,0.051993,-0.007470,0.092299,-0.045293,0.031859,0.011322,-0.015767,-0.044425,0.022932,0.062297,0.017320
-0.031398,0.082206,0.049737,-0.050001,-0.042629,-0.006521,-0.042659,0.004014,0.000907,0.042804,-0.000432,-0.051482,-0.025158,-0.020521,0.021700,-0.009130,-0.010885,0.020882,-0.028027,0.060951,-0.003161,-0.000889,0.031639,0.024665,0.030768,0.104419,-0.083085,-0.019675,0.011523,-0.048005,0.029142,0.025804,-0.023837,0.020888,-0.028275,0.064767,-0.017014,-0.038325,0.010758,0.046183,-0.007672,-0.014392,0.042622,0.029306,0.003422,-0.022311,-0.091851,0.066339,0.023430,-0.014542
-0.037494,-0.030899,-0.053889,0.004497,0.023212,0.023049,-0.077625,-0.042025,-0.070749,0.060480,0.028923,0.042442,0.043434,0.025006,0.001454,0.016623,0.059480,0.000065,-0.025753,0.028454,-0.048648,-0.060754,-0.093929,0.038723,-0.008152,-0.019700,0.030152,0.004154,0.038989,-0.038721,-0.052041,0.043400,-0.022070,0.040828,0.023449,0.027812,-0.008156,0.045284,0.017655,-0.048779,-0.001704,0.066151,-0.059407,-0.031007,0.024532,-0.042539,-0.064060,-0.090555,0.001681,-0.017535
0.000491,0.000910,0.034842,-0.063166,0.062496,0.053073,0.009710,0.021410,0.003740,0.035432,-0.047848,-0.045839,-0.045439,-0.043042,0.013268,-0.003420,0.022355,0.044824,-0.008151,-0.020946,-0.041826,0.080107,0.046157,0.009068,-0.009082,0.050164,-0.016958,0.005384,-0.028181,-0.046434,0.046653,-0.003411,0.035260,-0.010359,0.045491,0.013630,-0.008686,0.031142,0.064407,-0.034036,-0.028084,-0.021444,0.010011,0.083836,-0.026200,0.012186,0.034478,0.049332,-0.035001,0.037525
-0.048614,-0.007002,0.031484,-0.004462,-0.067893,-0.089888,-0.021804,-0.035118,-0.069973,-0.012808,-0.050784,0.021759,0.029655,0.029951,-0.013698,-0.022514,-0.021033,-0.072452,0.000424,0.035734,0.015542,-0.030661,0.011026,-0.055916,0.037721,0.056941,-0.006448,-0.004303,0.054515,-0.111628,-0.092233,-0.070922,0.110180,0.028917,0.031414,0.025139,-0.057667,-0.047471,0.018123,-0.038896,-0.029973,0.049726,-0.044740,-0.059678,0.011351,0.027157,0.032353,-0.066164,-0.020026,-0.061364
-0.022746,-0.033669,-0.033232,0.023744,-0.064328,0.000833,0.066624,0.095183,0.032121,0.013981,0.010029,0.002755,0.005312,0.086350,0.001759,-0.001330,0.011514,0.008566,-0.001718,0.069987,0.020451,0.050824,0.040130,0.000283,-0.022873,-0.062390,0.018340,0.042285,0.052990,0.044889,0.014171,0.036511,-0.045088,-0.015636,-0.034978,-0.010252,0.028901,0.040054,0.061188,0.066870,-0.037249,0.070418,0.011960,0.026172,0.009623,0.076209,-0.004617,0.035855,0.038050,-0.044930
0.036735,0.016241,0.055514,0.051766,-0.015620,-0.030775,-0.020281,0.086266,-0.046818,-0.040370,0.010150,0.089230,0.058802,-0.071835,-0.029307,0.011064,0.003685,0.022415,0.027063,0.039019,0.024104,0.042105,0.062542,-0.038117,0.005127,-0.045940,-0.030094,-0.019374,0.056827,-0.073156,0.021841,0.032943,0.033662,-0.015210,-0.020988,-0.057876,-0.004332,-0.075950,-0.008163,0.039637,0.011523,-0.037753,-0.012663,-0.038110,-0.028015,0.051856,-0.014681,-0.008582,-0.107639,-0.010879
0.007264,0.007256,-0.009115,-0.054221,0.009005,-0.001336,-0.015439,-0.078390,-0.069970,-0.047042,0.014914,0.069240,-0.039011,0.008532,0.022018,-0.059921,-0.036322,0.002808,0.051692,-0.043066,-0.027531,-0.014218,0.000658,-0.020444,-0.068792,0.002252,-0.027434,-0.021932,-0.050930,-0.025254,-0.034265,0.069638,-0.009556,-0.003312,-0.014950,-0.030367,-0.019744,-0.054974,-0.082924,0.002274,-0.010573,0.014771,0.009845,0.033309,-0.029443,-0.003105,0.051426,-0.001193,-0.028675,0.016405
-0.123085,0.064731,0.085070,0.004495,-0.047401,0.039030,0.024315,0.021023,0.061020,0.000726,0.070077,0.032239,0.045896,0.047045,0.031512,-0.000524,0.030405,0.046715,0.011616,0.126046,0.024843,-0.049584,0.026791,-0.018912,0.006760,-0.004369,0.006902,0.120512,0.077622,0.051879,0.073811,0.024738,0.046012,0.017515,-0.017836,0.099901,0.069083,0.126729,0.096267,0.065046,0.129319,0.048917,-0.026502,0.096402,-0.015790,0.053405,0.022294,0.018946,0.063519,0.098952
0.034498,0.077582,0.045283,0.020350,-0.052783,0.077900,0.040341,0.046620,0.034024,-0.010771,-0.021406,0.015186,0.058622,0.015005,0.048767,0.038139,0.001072,0.038749,0.084641,-0.005944,-0.045259,-0.001250,0.118990,0.070895,0.003718,-0.022981,-0.038572,0.025891,0.020153,0.029786,-0.028415,0.081308,-0.067536,0.090938,0.012533,0.031495,-0.038960,0.003234,0.038014,0.030391,0.064475,0.084445,0.066695,0.030763,-0.007711,-0.010800,0.055361,0.032438,-0.064639,0.014955
0.046273,-0.010498,0.008090,0.033566,0.009227,-0.037650,-0.016751,-0.035894,-0.006575,-0.076141,0.078255,-0.020962,0.006655,0.073280,0.070419,-0.012079,0.005254,0.066979,0.154157,0.060197,0.026326,-0.005102,0.027460,0.014699,-0.038371,0.046185,0.031027,-0.005971,0.081862,-0.051807,0.051095,0.084065,0.046672,0.020905,-0.035464,-0.043667,-0.010498,0.036258,0.034084,-0.016228,0.010906,0.022497,0.033417,-0.022978,-0.028059,0.049010,0.021388,0.042502,-0.003088,0.018961
-0.013467,-0.017278,0.067088,-0.006781,0.023719,0.016633,-0.040452,-0.059907,0.001717,-0.018800,0.040297,-0.010556,-0.006801,0.042821,0.039207,0.000778,0.019338,-0.001837,-0.084144,-0.030160,0.019949,0.005814,0.064826,-0.095717,-0.021972,-0.035750,0.019184,-0.058497,0.034983,0.000166,0.021185,-0.044761,0.005971,0.014650,0.051174,-0.054630,0.012916,-0.047552,0.034585,-0.003371,-0.059339,0.029841,0.007128,0.025968,0.005363,0.004766,0.010493,-0.024422,-0.052711,-0.007647
0.023348,-0.013681,-0.038026,-0.092815,-0.068520,0.007682,-0.126532,-0.041169,0.031070,0.003171,-0.013329,-0.009506,0.013427,0.027904,-0.021091,0.013247,-0.022848,-0.021271,-0.075479,-0.023355,-0.004416,-0.037998,0.051311,-0.099233,-0.049769,0.022568,-0.011383,-0.016010,-0.063973,-0.079335,-0.044697,0.006460,0.004517,-0.099618,-0.005318,-0.011931,-0.015640,0.028559,-0.033931,-0.027503,-0.038890,-0.017112,0.034005,-0.093536,-0.035755,-0.042402,0.032043,-0.147759,-0.073412,0.020441
-0.029033,0.010048,-0.042136,-0.039588,0.009014,-0.025110,-0.010445,0.005442,-0.000238,-0.001687,-0.011113,-0.031646,0.037249,-0.009655,0.007322,0.008776,0.032627,0.002320,0.040235,0.071487,-0.071133,0.010734,-0.044835,-0.022620,0.030372,-0.056082,-0.042939,0.016045,-0.006480,0.002007,-0.008501,0.012322,0.052794,0.075191,0.043463,-0.071248,-0.035318,0.046835,0.063598,-0.016709,0.050350,-0.032597,0.011860,0.033177,-0.060281,0.022882,0.009124,-0.027686,0.074433,0.011576
0.031091,0.007434,0.010040,0.042513,0.020136,0.004972,-0.035557,0.050288,-0.016665,0.006000,-0.013689,-0.041611,0.046419,0.025137,-0.045125,-0.025486,-0.087890,-0.020531,-0.014775,-0.097206,-0.006161,0.017606,-0.077879,-0.046946,-0.016186,0.008959,-0.023450,-0.035659,0.050142,-0.028130,-0.117690,-0.030839,0.088814,0.051027,-0.024327,-0.016287,-0.004129,-0.051736,0.001546,-0.054199,0.045569,0.018489,-0.011630,0.022723,-0.020314,-0.047887,0.023640,0.030716,0.024631,-0.019196
-0.061828,-0.018098,-0.029929,-0.067566,-0.072663,-0.036056,-0.028522,-0.047642,-0.098283,-0.011647,0.001992,-0.006148,-0.013067,-0.034066,-0.007165,-0.022090,-0.028400,0.005957,-0.100771,-0.043338,0.044775,-0.053775,-0.001707,-0.086841,-0.048228,-0.010477,-0.058570,-0.040486,-0.007682,0.018821,-0.086891,-0.002724,-0.021692,-0.006628,-0.078867,-0.068262,-0.046055,-0.060874,-0.004845,-0.088996,-0.077820,0.010020,-0.070851,-0.023731,-0.054504,-0.071911,-0.045331,-0.098343,-0.000745,-0.026912
-0.091233,-0.031772,-0.000005,-0.049757,0.001951,0.057933,-0.050578,0.053624,-0.039884,0.015899,-0.071114,0.006172,-0.017764,0.015387,0.020165,0.003600,0.000164,0.095448,-0.016837,-0.012052,-0.018861,0.058901,-0.004211,0.032649,-0.028509,-0.063013,0.039868,0.027592,0.117325,0.019988,0.015834,-0.029058,0.056768,-0.003536,-0.012636,-0.050579,-0.070327,0.090328,0.067951,0.052821,-0.021091,-0.002693,-0.032535,-0.042117,0.055393,0.007564,0.025101,0.045347,-0.019199,0.059814
0.040767,-0.037964,0.045229,0.009287,0.024798,0.012193,0.060985,-0.057858,0.043495,-0.033968,-0.030018,0.011196,0.004121,0.001673,-0.023890,0.007434,-0.027733,-0.047565,0.088775,-0.013956,-0.042249,0.034864,-0.044190,-0.046590,-0.048081,-0.027710,0.036556,-0.008740,-0.041987,0.000097,0.008002,0.067284,0.040660,0.033754,0.032947,-0.103164,-0.008358,-0.010607,-0.058616,-0.021758,0.010782,-0.042474,0.033670,-0.078655,-0.005994,0.034076,-0.000065,0.025296,-0.010414,-0.043898
0.031919,-0.000901,0.063479,0.004516,-0.006892,-0.067067,0.092933,-0.036276,0.027563,0.050461,-0.039822,-0.007557,-0.014482,-0.015353,0.064933,-0.081259,0.056178,-0.017296,-0.016389,0.073922,-0.017980,0.018362,0.051522,0.078064,0.016094,0.014300,-0.002629,0.043964,0.091437,-0.050238,0.017332,0.024937,-0.053606,-0.016629,-0.011322,0.008033,-0.090984,-0.028383,-0.036471,0.010332,-0.053846,0.068791,-0.020091,0.024898,-0.002630,-0.022019,-0.000803,0.032233,-0.025119,0.046327
-0.143442,0.038779,-0.056968,0.030247,-0.014473,-0.071548,0.023098,-0.028551,-0.086525,-0.055063,0.005981,-0.009845,0.080020,-0.039701,0.052463,-0.000067,-0.062492,-0.011271,-0.034644,0.027111,-0.025347,0.001977,0.089645,-0.044806,-0.002811,-0.074688,-0.008938,0.032706,0.009305,-0.042784,-0.090340,-0.038864,-0.081213,-0.060398,-0.063163,-0.043588,0.013878,-0.051349,-0.054109,-0.021273,0.015868,-0.020296,0.017456,-0.050070,0.022775,0.002918,-0.041585,-0.001801,-0.062509,0.035660
-0.082707,0.012158,-0.011134,-0.096342,-0.004345,0.026905,0.051214,-0.021068,-0.045649,-0.090674,-0.005477,-0.010357,0.040878,0.021355,-0.010733,0.002270,-0.072780,0.000930,-0.038815,0.033412,-0.037415,-0.029776,0.025263,-0.053793,0.034462,0.037875,0.009621,-0.020673,-0.047952,-0.023420,-0.037074,0.037245,-0.076039,-0.000633,-0.059448,-0.044422,-0.018243,0.024836,0.014783,0.043728,-0.074005,0.064188,0.041371,0.006365,-0.027009,-0.000886,0.067808,0.013460,-0.036097,0.020872
-0.012411,-0.022067,0.012444,0.020801,0.012752,0.016076,0.040126,-0.042247,0.011587,-0.003704,-0.059383,-0.083216,-0.004796,0.016405,-0.016098,0.005300,-0.000506,0.051653,0.030090,-0.102136,0.059953,0.029012,-0.031459,-0.015850,0.062704,0.069315,0.018162,-0.054277,0.006360,0.050016,-0.008340,-0.034518,-0.047471,-0.081536,0.060230,-0.008516,0.024753,0.011998,0.018717,-0.034944,-0.025864,0.002160,-0.012778,-0.056042,-0.033204,-0.030183,-0.114171,-0.041301,-0.015622,-0.059574
0.074825,0.040642,0.020057,0.000564,0.021658,0.064014,0.029582,0.013416,0.057581,0.040664,0.011398,0.026730,-0.026565,0.016129,0.015740,0.008096,0.059892,0.062865,0.005312,0.008964,0.012163,0.069063,0.039530,0.044172,-0.025696,-0.001677,0.066713,0.110990,0.037307,0.035201,0.059429,0.078167,0.104000,0.082532,0.024815,0.058777,0.032317,0.039131,-0.047652,0.045869,0.033219,0.088306,0.020291,0.094046,-0.014004,0.043456,-0.032711,-0.047466,0.066877,0.049627
0.030168,-0.056745,0.029679,-0.083952,0.026292,-0.073689,-0.055621,-0.085741,0.031536,0.008293,0.037999,-0.042920,-0.089352,-0.086494,-0.026411,-0.037243,-0.060360,0.013545,-0.010471,0.021071,-0.014215,0.025252,-0.006337,-0.026589,-0.101088,-0.096339,-0.030660,-0.104807,0.020570,-0.002448,0.014897,-0.000667,-0.083015,-0.134647,-0.036744,-0.078366,0.051425,-0.011931,-0.078147,-0.085667,-0.032622,-0.050492,-0.043181,-0.055450,-0.080982,-0.019308,-0.016877,-0.084702,-0.018285,-0.055182
-0.050776,-0.018656,0.058937,-0.016368,0.000757,-0.041567,0.038357,-0.007138,0.034411,-0.010970,0.003385,-0.022246,-0.020228,-0.016718,0.006481,-0.074427,-0.003104,0.049120,-0.005964,0.015986,0.067406,-0.011627,0.070730,-0.096034,0.018185,0.007594,0.034436,-0.010965,0.061573,-0.018962,-0.038719,-0.042484,-0.009987,0.038011,0.004956,0.013106,0.011780,-0.021906,-0.053279,0.005469,0.024271,-0.019044,0.060989,-0.007397,-0.070112,-0.023561,0.034319,-0.068142,-0.028996,0.005651
-0.023655,0.028714,0.018120,-0.005113,0.010055,-0.000520,-0.008213,-0.029071,-0.052433,0.006955,-0.058814,0.057709,-0.011539,0.002403,-0.018084,0.031630,-0.046587,-0.036320,-0.041056,-0.008528,0.001016,-0.010488,0.008511,0.034600,0.035867,-0.010804,0.055418,0.012782,-0.002676,0.037119,-0.034044,0.024086,-0.041540,-0.014613,0.092302,0.028552,0.084127,-0.013723,-0.025573,-0.040801,-0.016376,-0.016117,0.038739,-0.018790,-0.021230,0.041114,-0.028223,0.016391,-0.019207,-0.013837
-0.054240,0.011510,-0.021054,0.011409,-0.070087,-0.045620,-0.025739,0.037645,0.047808,-0.019001,-0.003530,0.013225,0.007718,-0.103307,0.040342,0.086277,-0.056016,-0.021641,-0.008704,0.014725,0.032323,-0.001775,-0.017265,0.025373,0.010453,0.066464,-0.021042,-0.056282,0.022948,-0.001585,-0.034573,0.049303,0.008028,0.005373,-0.005837,0.001554,-0.039516,-0.018002,0.018593,0.026099,0.023502,0.006414,-0.062827,0.023467,0.006759,-0.018817,0.007981,-0.048043,-0.028559,-0.030833
0.004765,0.015686,-0.039890,-0.045219,-0.041637,0.000967,-0.057166,-0.018124,-0.033947,0.008328,0.001064,-0.091913,0.001095,-0.081213,0.020538,-0.000179,-0.107890,-0.055039,-0.121592,-0.001801,0.015529,-0.108237,0.007471,-0.031430,-0.022751,-0.038072,-0.050384,-0.059009,-0.023403,-0.009074,-0.030585,0.019334,-0.074510,-0.025294,-0.054955,-0.041438,-0.061257,-0.032307,-0.009081,0.017069,0.038576,-0.050200,-0.083385,-0.015148,-0.059102,-0.070496,-0.029977,-0.074094,-0.075553,-0.016016
-0.006523,0.059382,0.009161,0.024323,0.071855,-0.002182,-0.000200,0.049208,0.092055,0.042255,0.064970,0.054852,0.019596,0.089141,0.025505,0.071906,0.014516,-0.004150,0.001415,0.138013,0.077494,0.053912,0.027883,-0.009319,0.015706,0.075321,-0.060710,-0.028135,0.048255,0.022385,0.059206,-0.026529,0.007580,0.085983,-0.016914,0.083408,0.039446,0.016714,0.020563,0.022346,-0.047045,-0.022048,0.015336,-0.019806,0.073495,-0.024280,0.041250,0.073069,-0.006667,0.054858
-0.005129,-0.014429,-0.023514,0.116878,0.026646,-0.011761,0.009878,0.130628,0.099352,0.035886,0.058424,0.063068,-0.008593,0.022958,0.061211,0.046195,0.030071,0.051174,-0.024461,-0.027420,0.032891,0.022667,0.009741,0.042394,-0.026390,0.023012,0.037151,0.017189,-0.026905,-0.002536,0.019905,-0.036189,0.004229,-0.011681,-0.002161,-0.026113,0.032952,0.027553,0.041009,0.047608,0.036096,0.061800,-0.024737,0.032083,0.063482,0.021570,0.079947,0.060363,0.086550,0.049655
-0.039303,-0.094658,0.001829,-0.038219,-0.055925,0.061058,-0.051472,0.010346,0.015881,0.026956,0.086513,-0.078413,0.024744,0.044990,0.024328,-0.046897,0.037828,0.018304,-0.064948,0.024047,-0.037348,-0.051341,0.013169,0.005743,0.012977,-0.006073,-0.022416,0.027300,0.051757,-0.024566,0.051853,0.079158,-0.076816,0.042971,0.012606,0.041503,-0.028683,0.092628,0.069897,-0.018841,-0.023514,0.007238,0.004148,0.025399,0.050613,0.009363,-0.026871,0.078721,0.013226,-0.017530
-0.019823,0.014513,0.025028,-0.032592,-0.055513,-0.027230,-0.049204,-0.066933,0.015997,-0.008045,0.081716,0.052337,0.058094,0.012918,-0.037939,-0.030617,0.049094,0.046714,0.020019,0.013972,-0.029696,0.043600,0.004550,-0.075406,-0.046840,0.006381,-0.026720,-0.065591,0.009968,-0.110633,-0.011231,0.008312,0.035375,-0.094004,-0.018610,0.031196,-0.051475,-0.039790,-0.033438,-0.033592,-0.010192,0.000610,-0.066019,-0.096892,0.022194,0.019454,0.069796,0.080188,-0.046846,-0.012123
0.016965,0.053598,-0.032790,-0.009540,0.068441,-0.028969,0.019331,0.042014,-0.005543,0.022410,0.008913,-0.054354,0.039080,0.071585,0.004487,-0.070200,0.005950,0.021713,0.024364,0.053812,-0.021519,-0.045578,0.014141,-0.058775,-0.047856,0.107270,-0.048306,0.061172,-0.048912,0.021087,-0.013948,0.034823,0.024490,-0.006039,-0.049563,0.043349,-0.027297,0.016383,0.014602,-0.027137,0.023273,0.042022,0.005886,-0.073225,-0.029458,-0.023419,0.024673,0.009665,-0.008932,0.031464
-0.030987,-0.049072,-0.006746,-0.091963,-0.039641,-0.038064,-0.035796,-0.040422,-0.067424,0.065766,-0.056843,-0.004274,-0.016093,-0.002311,-0.027535,0.013748,0.002407,-0.101418,-0.009904,-0.000932,-0.000141,-0.075145,0.005271,-0.016866,0.041490,0.018728,0.062591,-0.010745,0.018931,-0.020750,-0.038017,0.026380,-0.078797,-0.030366,-0.034190,-0.098251,-0.032789,-0.008632,-0.067526,0.063168,0.055273,-0.027534,-0.040706,0.016685,0.010036,0.000800,-0.005930,-0.031663,-0.055949,-0.042900
-0.033214,0.023767,-0.007669,-0.114304,-0.018783,-0.035194,-0.013294,-0.016092,-0.115302,0.017788,0.018280,-0.036232,-0.001084,-0.100508,-0.053636,0.037451,-0.068811,0.070038,0.038938,-0.068261,-0.002242,-0.022030,0.009561,-0.030844,-0.004991,-0.008054,-0.048825,-0.003141,-0.056026,0.017908,-0.067650,-0.036810,-0.029117,-0.057274,-0.031082,-0.040117,-0.056545,-0.017592,-0.065167,-0.016332,0.021876,-0.101127,-0.013108,-0.056420,-0.080830,0.001503,0.007157,-0.073657,-0.029500,0.013267
-0.014654,0.023566,-0.007392,-0.024824,-0.055003,-0.012183,0.073766,-0.004276,0.028120,0.062833,0.019449,-0.012695,0.006275,-0.012512,-0.074614,0.035653,-0.027589,0.101063,-0.019930,0.071743,0.003479,0.057845,-0.025404,-0.062274,0.062570,-0.017599,-0.020962,0.060567,-0.070193,-0.000344,-0.084709,-0.043937,-0.055100,0.010082,0.038337,-0.021648,-0.019301,-0.048545,-0.074161,-0.008713,-0.021686,-0.086165,-0.016074,0.044935,-0.021849,0.063721,-0.051802,0.041704,0.025296,-0.038861
-0.063142,-0.092369,-0.064226,-0.051798,0.004505,0.037319,-0.034171,-0.040264,-0.014920,0.016844,0.003919,-0.010862,0.001049,-0.010224,0.045954,-0.011469,-0.087217,0.034632,-0.007326,0.058363,-0.012404,-0.045765,-0.007197,0.001658,-0.038197,0.002006,-0.022321,0.016162,-0.016225,-0.031715,-0.008227,-0.006795,-0.027475,0.040279,-0.068843,-0.026425,-0.008569,0.028332,-0.041608,-0.029322,-0.032028,-0.030315,0.007657,0.040595,-0.032977,-0.068567,-0.045898,-0.026600,0.060096,0.053322
-0.075319,-0.065654,0.016776,0.028703,0.065363,0.008909,0.053540,-0.029323,0.042470,-0.046407,-0.014249,0.013543,0.027249,-0.020101,-0.031364,0.002953,0.061088,-0.020733,0.070137,0.035871,-0.002920,-0.015189,-0.026804,-0.081134,0.022198,-0.044583,-0.013453,0.025152,0.008904,0.064960,0.004423,-0.103605,0.009993,-0.000405,0.019302,0.054404,0.049544,0.045683,0.060645,-0.005412,-0.050980,0.000199,-0.033977,0.024679,0.004247,0.009272,0.041115,0.045240,-0.021360,-0.021019
-0.004329,0.031007,0.026312,-0.048820,0.033261,-0.039031,-0.031014,-0.009894,-0.011281,-0.046538,-0.108177,-0.039578,-0.062532,-0.008098,-0.022926,-0.031719,-0.068677,-0.077230,-0.055971,0.004976,-0.050068,-0.099800,-0.016712,-0.107268,-0.040147,-0.080548,-0.011362,-0.033105,-0.048014,-0.039498,-0.029152,-0.044378,-0.003777,0.004930,-0.059468,-0.063597,-0.016844,-0.055347,0.002413,-0.060573,-0.081783,-0.001784,-0.045993,-0.055203,0.018243,0.003316,-0.071654,-0.039887,0.028222,0.039095
0.001730,0.022820,0.083398,0.063236,0.069460,0.025012,0.000288,0.094049,0.007179,-0.008327,0.036016,0.038454,-0.012701,-0.006892,-0.035755,0.001633,0.045255,0.000620,-0.086015,-0.031788,0.006535,0.052548,0.007090,0.070691,0.005728,-0.013446,0.020996,0.014330,0.025701,0.082589,0.072258,0.024207,0.038651,-0.000597,0.119173,0.014069,0.090276,-0.005596,-0.008506,0.098184,0.003431,0.030806,0.071647,0.010615,-0.030906,-0.004949,0.010753,0.061556,0.038326,0.028330
-0.071233,-0.016017,-0.034575,0.070312,0.007942,0.023727,0.024430,0.040213,-0.044813,0.026759,-0.029045,0.105992,0.007490,-0.035986,0.022373,-0.039009,0.032988,0.054422,0.027037,0.056496,0.004415,0.010140,-0.034613,-0.031780,-0.030034,-0.008561,0.032585,-0.017284,-0.056992,0.002343,0.020323,-0.017292,0.017097,0.017189,-0.014815,-0.047414,0.054188,-0.019954,0.045035,0.015362,-0.002625,-0.006103,0.015275,0.027401,0.063642,0.018751,0.026157,-0.055062,0.064668,-0.010689
-0.027797,0.027123,0.008738,0.066102,0.023319,0.061049,-0.062826,0.052551,0.035186,-0.072241,-0.007910,-0.029261,-0.016213,0.041572,0.107138,0.002796,0.035330,0.040374,-0.041181,-0.006754,0.015857,-0.015181,-0.011693,-0.034989,-0.022892,-0.016432,0.055759,0.005264,0.058149,-0.018130,-0.018961,0.001585,-0.006626,0.005994,0.024125,-0.039067,-0.026601,-0.065363,0.065530,-0.026720,-0.002942,0.044594,-0.051130,0.022452,0.028688,-0.014401,0.049170,-0.012451,0.071007,-0.020266
-0.032502,-0.005013,-0.039933,-0.021815,-0.046131,-0.003207,0.043562,-0.010165,0.031570,0.021000,0.004519,-0.011535,-0.065903,-0.032467,-0.091875,-0.040469,-0.018402,-0.041065,-0.007409,-0.026497,0.035704,0.001599,-0.057648,-0.031935,-0.023387,-0.037635,0.031557,-0.078766,0.011941,0.001350,-0.086643,-0.055151,-0.037420,-0.016692,-0.015828,-0.051121,-0.016301,-0.011779,-0.011223,-0.060663,-0.039681,-0.004878,-0.077379,-0.010816,-0.079046,-0.052040,0.038650,-0.059890,-0.026058,0.011216
